OrderID,Date,CustomerID,Product,Category,Sales,Quantity,Profit,Region
7550d025,2024-04-29,a0aa2b,Fitness Tracker,Sports & Fitness,2544.89,3,701.32,North
14688a80,2024-02-29,66765e,Bookshelf,Furniture,3121.13,7,344.6,North
c131234f,2023-12-12,9a8b94,Skincare Kit,Beauty & Health,3902.22,8,996.79,North
831e5956,2024-04-29,85d86c,Headphones,Electronics,4776.34,6,1211.45,Central
31e5619a,2023-05-10,5150ee,Massage Gun,Beauty & Health,4582.57,4,745.1,Central
e713638f,2023-04-13,b61e65,Microwave,Home Appliances,4411.57,3,298.08,West
16eca055,2025-01-06,91512f,Skincare Kit,Beauty & Health,2828.29,5,590.85,South
8e0a6f31,2023-04-18,e8e520,Bicycle,Sports & Fitness,3356.52,1,664.63,West
cc09afb9,2023-09-02,811451,Smartphone,Electronics,4096.04,6,920.12,Central
566ac703,2024-02-09,d636ce,Office Chair,Furniture,1672.22,4,110.93,West
5cd6db9d,2023-08-27,56b18b,Yoga Mat,Sports & Fitness,4172.84,8,1139.31,Central
3c016a21,2024-03-05,704e39,Electric Toothbrush,Beauty & Health,3213.73,2,664.98,Central
02589f9c,2024-05-09,743a25,Dining Table,Furniture,3047.89,4,476.07,North
aa3818f6,2024-02-26,79eb53,Yoga Mat,Sports & Fitness,3988.95,6,248.35,North
09866c79,2024-06-13,59675f,Air Conditioner,Home Appliances,1170.46,3,100.34,South
d969de31,2023-06-11,087ae8,Bed,Furniture,4792.33,9,743.01,West
f659f88c,2023-09-19,867a1c,Vacuum Cleaner,Home Appliances,1995.55,7,209.52,West
0851d731,2023-09-29,1795dd,Treadmill,Sports & Fitness,4010.64,5,910.83,West
bed58c53,2023-04-17,fdad98,Washing Machine,Home Appliances,863.5,1,222.44,East
6e6afcbc,2024-10-08,6d8a1a,Skincare Kit,Beauty & Health,1653.94,9,365.38,South
f75f5e2a,2024-01-24,fa6864,Smartwatch,Electronics,1716.87,7,176.28,Central
4face045,2023-11-02,d5c23c,Perfume,Beauty & Health,4251.53,6,735.16,Central
a54cbe4f,2025-02-18,75a3b8,Bookshelf,Furniture,1616.17,7,340.37,West
619e27fb,2024-12-25,fcc312,Massage Gun,Beauty & Health,1069.37,2,252.79,North
1845dde1,2023-11-28,39cf0d,Headphones,Electronics,4872.17,5,497.04,Central
6a384a66,2023-03-22,f23697,Smartwatch,Electronics,3015.31,7,559.95,South
50b7d772,2023-10-19,9509df,Washing Machine,Home Appliances,1220.45,5,128.59,East
d00a71b6,2024-08-22,a21fdc,Smartwatch,Electronics,296.63,8,70.01,South
f1952f7a,2024-06-07,be1073,Headphones,Electronics,4469.37,3,1246.43,South
4d478d85,2023-09-21,bdde61,Dumbbells,Sports & Fitness,1732.61,4,310.74,North
6f671c21,2024-12-18,0415ad,Vacuum Cleaner,Home Appliances,4160.75,7,851.82,East
74e56a89,2024-05-19,91fa07,Skincare Kit,Beauty & Health,3751.81,8,893.18,North
0e69a393,2024-04-08,13a30e,Yoga Mat,Sports & Fitness,929.43,5,88.42,South
2f39aca9,2023-11-03,05c9e4,Tablet,Electronics,4496.79,5,500.35,Central
a72f50ea,2023-08-24,56ce70,Laptop,Electronics,278.56,1,72.47,North
64c015ee,2023-12-13,0641e9,Laptop,Electronics,2357.56,3,462.67,East
27e16444,2024-02-29,3e46a0,Smartphone,Electronics,3675.94,2,652.99,Central
c97df39a,2024-10-09,56cea5,Bookshelf,Furniture,515.14,3,140.74,Central
be2faac3,2024-10-24,be4cb2,Bed,Furniture,1612.68,5,408.62,South
ad536d61,2023-06-06,b3c82d,Dining Table,Furniture,1942.39,2,397.87,North
c76c1ae7,2023-10-15,a1d5fc,Tablet,Electronics,908.78,3,237.2,East
f376a35c,2024-06-08,3b17f4,Vacuum Cleaner,Home Appliances,1740.07,5,337.31,West
5c876686,2023-12-13,5c9ca7,Office Chair,Furniture,4541.88,5,793.3,East
04b7c472,2024-02-19,7ad49b,Bookshelf,Furniture,3549.8,4,652.14,West
21c23a39,2023-04-03,5501e7,Electric Toothbrush,Beauty & Health,3596.56,8,832.0,Central
24049f9e,2023-05-18,a9cb12,Hair Dryer,Beauty & Health,4671.56,6,338.19,East
fe6d20f5,2025-01-16,42e340,Vacuum Cleaner,Home Appliances,2470.26,3,600.54,East
efc4ae5b,2024-11-09,1e3d75,Treadmill,Sports & Fitness,3252.05,2,372.36,West
d23a2a45,2025-01-06,b58260,Fitness Tracker,Sports & Fitness,2008.35,2,593.59,West
f9f8d707,2024-04-01,065558,Washing Machine,Home Appliances,1030.64,7,139.88,West
9becee52,2024-01-27,f5cffa,Yoga Mat,Sports & Fitness,4593.72,8,277.98,Central
ab58df94,2024-11-14,270d1f,Air Conditioner,Home Appliances,590.33,6,171.54,North
446da6c0,2024-07-28,5dad24,Office Chair,Furniture,479.66,7,110.79,West
cbb69d61,2024-01-23,46c1d2,Microwave,Home Appliances,3835.68,9,336.08,North
519c7174,2023-05-02,1fdc0a,Massage Gun,Beauty & Health,1009.88,6,198.55,Central
0d8c658a,2024-12-11,6a10b7,Tablet,Electronics,1308.14,1,343.99,North
ef499f26,2024-03-17,f43f47,Massage Gun,Beauty & Health,471.28,7,69.95,South
929a4223,2025-01-04,48798d,Fitness Tracker,Sports & Fitness,4932.94,4,469.67,North
ccff363b,2023-03-20,6d90a6,Headphones,Electronics,144.14,5,25.69,West
4e296127,2024-05-27,8e108f,Office Chair,Furniture,4394.15,5,348.69,West
d7d0727b,2024-07-11,a751f5,Microwave,Home Appliances,4538.2,8,1083.3,North
db69b6f6,2024-02-12,d635ce,Fitness Tracker,Sports & Fitness,2538.07,9,493.3,South
1503e78e,2024-12-22,9ecd68,Perfume,Beauty & Health,158.17,7,40.3,East
fb440ada,2024-10-17,700e1e,Headphones,Electronics,3981.09,5,917.16,West
6ad6bf2f,2024-03-04,afd3f0,Microwave,Home Appliances,1705.44,8,477.0,East
6b4d5d87,2024-04-18,be55de,Skincare Kit,Beauty & Health,2432.44,3,518.59,West
808833e7,2024-01-04,3a7a60,Fitness Tracker,Sports & Fitness,1661.89,5,246.98,East
ab5d919f,2024-05-23,9df234,Smartwatch,Electronics,405.42,1,37.0,West
033183c1,2024-04-08,5f9e84,Refrigerator,Home Appliances,784.25,3,156.14,North
243e7849,2023-06-24,61bc3d,Dining Table,Furniture,4243.36,1,839.89,West
315a6328,2024-11-06,3eff9c,Perfume,Beauty & Health,1033.62,5,260.02,South
fb1ec80d,2023-05-16,ad9e4e,Office Chair,Furniture,230.75,2,19.11,East
533765e5,2024-04-10,adf7a1,Dumbbells,Sports & Fitness,4333.65,7,475.15,East
47dda9bc,2025-01-31,2a23e0,Vacuum Cleaner,Home Appliances,3447.37,4,694.71,Central
8b95c236,2024-07-09,58dfa2,Fitness Tracker,Sports & Fitness,2219.69,5,378.06,Central
0624715b,2024-08-30,1df64a,Bed,Furniture,2928.24,2,716.46,North
1d418990,2024-07-22,cfcb4f,Sofa,Furniture,2254.01,4,403.63,South
3cc61118,2024-02-24,db75e4,Massage Gun,Beauty & Health,2790.96,3,336.71,Central
2bc1c3fa,2023-06-07,70dbb5,Perfume,Beauty & Health,3902.11,4,626.49,East
958703aa,2023-08-19,8bf89b,Yoga Mat,Sports & Fitness,3155.51,8,773.41,South
703442b6,2024-10-19,211e90,Dining Table,Furniture,2778.56,8,477.03,East
14dc648c,2024-05-23,18dcf9,Laptop,Electronics,328.53,9,60.71,South
eebde269,2024-12-22,a5c1d2,Refrigerator,Home Appliances,4210.22,8,1047.38,North
7a19abe4,2024-09-28,b8b2c6,Hair Dryer,Beauty & Health,644.79,3,165.02,Central
f9433443,2023-07-18,fa6bd1,Air Conditioner,Home Appliances,3172.89,1,633.48,South
80572820,2024-06-24,5b7387,Massage Gun,Beauty & Health,2828.82,5,412.51,East
8cd69afd,2024-11-10,c63e6a,Yoga Mat,Sports & Fitness,4832.0,6,962.78,West
7e332c58,2023-03-20,a21e97,Bicycle,Sports & Fitness,4066.69,9,343.44,North
1b71b972,2024-02-27,359f5e,Office Chair,Furniture,81.24,4,14.29,South
d8fe6dfb,2023-12-08,b01a1c,Skincare Kit,Beauty & Health,3084.0,1,518.68,North
0664aa48,2024-12-02,e8040a,Microwave,Home Appliances,2186.7,1,184.42,South
5989b26b,2024-05-06,d3224c,Air Conditioner,Home Appliances,4431.43,5,523.23,South
82598673,2024-11-02,bf46eb,Dumbbells,Sports & Fitness,3501.36,1,674.07,East
637be3dc,2023-09-16,3f891c,Electric Toothbrush,Beauty & Health,2022.36,8,339.94,West
6529e58f,2023-11-14,b977c5,Bed,Furniture,2075.6,5,376.45,South
08f689e5,2024-09-24,efa934,Massage Gun,Beauty & Health,3198.47,1,581.42,West
8483e2d5,2024-01-12,9e0e18,Laptop,Electronics,215.45,1,53.09,West
2b21112d,2023-10-06,893b29,Refrigerator,Home Appliances,4739.78,7,746.88,Central
b9161807,2023-12-08,c5b87a,Tablet,Electronics,4011.17,8,217.3,West
d08b53f4,2024-03-27,21edea,Smartphone,Electronics,2463.1,6,204.84,East
c43f1be6,2023-10-19,fef0a0,Washing Machine,Home Appliances,3695.55,4,887.7,East
467a0c96,2024-04-03,f8655d,Bicycle,Sports & Fitness,1344.09,8,328.88,East
24659f55,2024-12-20,5855ab,Office Chair,Furniture,2114.17,7,239.82,North
3c88d714,2024-06-16,4f6639,Tablet,Electronics,4295.57,8,489.02,Central
22bbd109,2024-04-03,c40811,Perfume,Beauty & Health,111.99,8,12.0,South
1a7b6c2b,2023-03-01,1abc1f,Smartphone,Electronics,1342.49,6,84.95,West
36d028a5,2023-12-01,10ccd0,Fitness Tracker,Sports & Fitness,4695.61,2,361.8,South
24dc0a93,2023-11-12,ecaed9,Fitness Tracker,Sports & Fitness,93.44,1,9.29,West
5a206912,2024-03-08,53d090,Smartwatch,Electronics,537.4,6,85.04,North
2e767be4,2023-10-19,cc8e53,Vacuum Cleaner,Home Appliances,1909.67,5,569.7,West
ffce8c05,2024-02-25,39c1a9,Skincare Kit,Beauty & Health,764.04,7,98.62,East
82c43f18,2023-12-26,dc6e85,Electric Toothbrush,Beauty & Health,3154.15,7,604.14,Central
8f345b5d,2024-11-04,f1d244,Bookshelf,Furniture,531.59,7,76.63,North
39634831,2023-03-18,a8a3ca,Air Conditioner,Home Appliances,2757.39,1,359.71,East
04f90b18,2025-01-30,4c48f5,Dining Table,Furniture,1734.4,6,159.59,North
0bc306dd,2023-09-14,b27481,Refrigerator,Home Appliances,1301.85,6,73.29,East
0c52c48d,2024-04-04,6714d9,Smartphone,Electronics,1077.8,5,312.2,South
0e990bdc,2024-06-08,908f58,Refrigerator,Home Appliances,4178.55,9,1227.31,North
b762e8ae,2024-10-27,ad4a6e,Fitness Tracker,Sports & Fitness,3315.83,1,322.25,North
f7b2cc2f,2023-03-12,388740,Sofa,Furniture,3641.49,3,502.14,West
9ddcac89,2024-05-17,1467f4,Yoga Mat,Sports & Fitness,2836.28,4,222.67,Central
94da29bc,2023-12-20,6ee60c,Skincare Kit,Beauty & Health,2370.69,3,438.84,South
072365ba,2024-05-12,a08cc9,Smartwatch,Electronics,4731.67,1,342.01,South
7d865c22,2024-09-09,39369c,Dumbbells,Sports & Fitness,4833.37,7,1147.8,East
a14c72cf,2024-08-30,2633fa,Perfume,Beauty & Health,3733.06,8,671.54,East
ff25d6a0,2023-04-18,50ef1a,Smartwatch,Electronics,3339.94,7,654.39,South
edeb466f,2023-04-14,b6b6d7,Bookshelf,Furniture,3098.29,8,556.95,West
f793d78e,2024-05-11,c1a4f7,Headphones,Electronics,2534.28,5,302.73,West
d62e4c9c,2023-06-21,88b567,Electric Toothbrush,Beauty & Health,326.78,9,94.65,South
924e31b7,2023-05-04,ba6778,Bookshelf,Furniture,4915.48,5,404.31,West
50f40458,2024-05-25,461eaa,Bookshelf,Furniture,4309.71,6,416.16,South
17004e9b,2025-01-02,56ca1f,Skincare Kit,Beauty & Health,2625.31,9,218.76,North
91ac7572,2023-04-04,4aa77a,Fitness Tracker,Sports & Fitness,4578.24,3,1091.35,South
d72b18c4,2024-10-05,80c1bd,Massage Gun,Beauty & Health,644.23,1,121.13,North
359bfdcd,2025-01-13,c65906,Office Chair,Furniture,2053.09,7,348.59,East
12839e15,2023-05-26,539b54,Massage Gun,Beauty & Health,1870.43,9,266.7,South
c2517c32,2024-03-26,5f76ad,Smartwatch,Electronics,1381.62,8,131.51,East
d9bbb526,2023-03-18,7d0b76,Refrigerator,Home Appliances,1346.73,9,290.77,South
fcbee8ee,2023-04-12,7cda0c,Yoga Mat,Sports & Fitness,3786.19,3,1051.63,East
0f150e3b,2023-11-11,53c80a,Microwave,Home Appliances,2789.74,7,187.39,North
e48479e7,2024-11-12,f20eb5,Hair Dryer,Beauty & Health,1206.57,9,92.56,North
4f77727b,2023-07-02,b662f3,Perfume,Beauty & Health,221.37,3,60.34,North
2bd7ae5a,2024-07-05,c65a2c,Fitness Tracker,Sports & Fitness,2503.54,4,440.83,South
4e292112,2025-02-15,446ada,Smartphone,Electronics,349.55,5,36.79,South
ac0d89fe,2023-03-20,1bfcdc,Electric Toothbrush,Beauty & Health,2451.35,3,629.99,West
1cfb0389,2024-12-13,f179d6,Air Conditioner,Home Appliances,1797.99,5,427.33,South
b837ee3d,2023-03-13,675241,Fitness Tracker,Sports & Fitness,2502.09,9,166.78,Central
20ea4e75,2024-09-12,73db35,Smartwatch,Electronics,1267.87,2,132.64,North
efe6d5f4,2024-02-07,f48519,Hair Dryer,Beauty & Health,3516.21,9,440.81,West
78e215ae,2024-02-02,535227,Refrigerator,Home Appliances,1482.16,2,80.96,East
5b8eef8d,2024-05-20,d6b963,Treadmill,Sports & Fitness,3843.19,2,796.03,North
84349ddc,2024-10-14,1d8000,Bookshelf,Furniture,2929.02,5,407.39,West
a6e07eab,2025-01-21,d236cb,Sofa,Furniture,4131.29,8,895.38,West
8158f1fd,2024-04-02,2d24ba,Air Conditioner,Home Appliances,1853.48,9,345.22,Central
fc1cb89e,2025-02-04,9fb94c,Microwave,Home Appliances,1450.3,6,433.23,North
6e766502,2024-06-10,57d3fb,Yoga Mat,Sports & Fitness,3046.46,2,625.88,West
42f6386c,2023-06-23,54bb6d,Laptop,Electronics,348.78,2,84.18,Central
c4c49bb9,2023-10-31,328db7,Bicycle,Sports & Fitness,275.95,2,36.77,South
5e244f69,2024-01-27,71087d,Refrigerator,Home Appliances,3169.03,5,502.89,North
42f955fb,2024-03-18,87742e,Bicycle,Sports & Fitness,2147.24,6,335.81,West
b544ecd8,2023-06-18,15db1e,Smartphone,Electronics,2914.95,3,553.96,Central
4be2649b,2024-05-31,9e9918,Headphones,Electronics,288.75,7,23.07,North
dbf5c24b,2024-07-15,c35f9d,Dumbbells,Sports & Fitness,1331.38,6,247.94,West
dcc57430,2023-12-03,311561,Dumbbells,Sports & Fitness,2421.15,7,617.08,South
45929ff5,2024-08-16,75a1f8,Air Conditioner,Home Appliances,4879.28,3,422.9,North
678d14cc,2024-04-05,d9a567,Electric Toothbrush,Beauty & Health,877.74,8,139.66,West
20c71643,2023-05-03,644f53,Air Conditioner,Home Appliances,1431.7,7,71.95,North
0eabd07e,2024-06-14,6ed83b,Treadmill,Sports & Fitness,2376.01,1,257.65,West
c7060fd6,2023-03-09,ca598d,Hair Dryer,Beauty & Health,434.53,6,61.23,East
2635f1aa,2023-06-24,323383,Smartphone,Electronics,4064.65,7,725.38,Central
77789ec3,2025-02-10,023165,Perfume,Beauty & Health,3973.34,5,313.93,East
3cbc621d,2023-11-17,ff0102,Washing Machine,Home Appliances,452.64,5,61.76,North
f341e9a9,2023-12-11,78b35e,Bookshelf,Furniture,3764.98,6,804.46,North
fc0e0542,2023-09-21,c6133c,Fitness Tracker,Sports & Fitness,2350.72,1,165.97,Central
779b26d6,2024-12-23,234f81,Tablet,Electronics,4486.15,2,621.19,North
11b8a75c,2024-10-02,44f410,Microwave,Home Appliances,1049.11,1,275.8,South
9100c12b,2024-02-14,eaf74a,Bicycle,Sports & Fitness,2090.34,7,521.62,West
1bb0f6a8,2025-01-26,dca73a,Treadmill,Sports & Fitness,3452.52,1,623.45,North
3a581fb6,2024-02-16,6416f7,Refrigerator,Home Appliances,4504.45,6,1102.98,West
cda0d888,2024-05-27,00bd56,Dumbbells,Sports & Fitness,1382.62,5,124.65,West
31079c55,2024-09-26,aa58ae,Dining Table,Furniture,3180.45,6,677.82,South
557cced9,2024-12-20,d86cea,Air Conditioner,Home Appliances,3990.55,5,478.62,Central
71dc1d6d,2024-03-25,782b85,Dumbbells,Sports & Fitness,659.39,6,96.83,South
9dbf19de,2024-08-01,2b5015,Massage Gun,Beauty & Health,1414.34,6,287.53,Central
62d70b7b,2023-03-27,4270ab,Office Chair,Furniture,3954.4,9,598.28,Central
ede1f64c,2024-03-17,3570dc,Office Chair,Furniture,2180.4,7,171.29,South
62a138af,2024-10-14,fb95ea,Hair Dryer,Beauty & Health,676.08,7,104.12,East
bee040cf,2024-10-02,87fce9,Vacuum Cleaner,Home Appliances,1880.95,9,539.5,Central
3b3b1664,2024-10-07,08a067,Sofa,Furniture,2331.4,5,405.55,North
ea9baf75,2024-10-17,bcfbe9,Bicycle,Sports & Fitness,1494.54,8,147.35,North
9b933412,2024-04-14,01377c,Yoga Mat,Sports & Fitness,1027.16,3,96.76,Central
cb4ea672,2023-10-31,52fc79,Washing Machine,Home Appliances,596.39,2,92.94,East
3070dd0f,2024-12-14,45dbe1,Smartphone,Electronics,2042.62,9,592.7,Central
d3d50d34,2023-04-02,d72aee,Tablet,Electronics,3191.67,2,663.86,West
7720f295,2023-12-16,8abf3d,Vacuum Cleaner,Home Appliances,3298.43,6,602.45,North
41cd5c9b,2023-12-26,6b475b,Treadmill,Sports & Fitness,2300.22,6,457.51,South
7f1d72e5,2023-12-05,fa7c90,Refrigerator,Home Appliances,4303.4,4,429.53,West
a641b5c4,2024-07-28,7af0d6,Headphones,Electronics,649.83,7,89.39,East
07f5c1a8,2024-09-07,9d3fdd,Bicycle,Sports & Fitness,4094.45,3,904.93,West
e09eddba,2023-03-31,bc8e09,Air Conditioner,Home Appliances,2609.69,8,321.36,Central
c368f2e1,2024-06-16,303d20,Refrigerator,Home Appliances,2172.06,1,476.67,East
1050b79a,2025-01-24,5d303f,Headphones,Electronics,2544.29,2,287.08,North
f87d844d,2024-06-17,993382,Electric Toothbrush,Beauty & Health,4127.92,1,298.18,West
e51b9fcb,2023-08-25,608869,Fitness Tracker,Sports & Fitness,1592.49,1,254.48,West
6951fb77,2024-02-17,f3f960,Electric Toothbrush,Beauty & Health,1040.98,2,120.93,Central
af28f34c,2023-07-12,5dfd5e,Headphones,Electronics,1981.11,6,122.55,Central
906709ce,2024-02-01,c77066,Refrigerator,Home Appliances,1333.24,8,93.8,Central
2e021071,2024-07-09,87c6bb,Massage Gun,Beauty & Health,4264.06,7,253.71,Central
886fe11d,2024-03-02,ca4b5e,Skincare Kit,Beauty & Health,1664.38,8,229.99,Central
c9902a5c,2024-01-10,dc08c1,Bicycle,Sports & Fitness,2268.06,8,244.04,East
c84d4028,2024-08-19,d22b12,Dining Table,Furniture,2542.53,7,715.67,East
850e784f,2023-09-30,57386b,Dining Table,Furniture,2107.02,5,443.04,Central
9f932c17,2023-08-07,b82625,Refrigerator,Home Appliances,1513.06,1,253.14,North
1f54724c,2023-02-20,c60772,Smartphone,Electronics,3279.21,4,809.33,East
081355ab,2023-06-16,342089,Vacuum Cleaner,Home Appliances,606.01,1,85.91,East
5c540760,2024-01-18,863ed5,Air Conditioner,Home Appliances,1943.47,6,441.3,South
4cada5de,2024-11-17,b40ff6,Air Conditioner,Home Appliances,4752.08,1,1240.41,Central
9ebd2351,2024-12-26,b7c9fd,Hair Dryer,Beauty & Health,980.31,4,80.35,South
3a7610d2,2023-04-17,ca66ab,Washing Machine,Home Appliances,853.0,1,104.97,East
0f4c4ab9,2024-06-22,86636d,Dining Table,Furniture,4748.46,4,1173.37,West
e441328a,2024-11-20,e46002,Dumbbells,Sports & Fitness,2846.01,4,801.99,South
f23ad9a2,2023-09-20,4e6184,Office Chair,Furniture,659.37,8,121.59,East
ecab7130,2024-03-12,8fb319,Perfume,Beauty & Health,4056.98,6,528.7,North
2fcdbc14,2023-11-10,9777e0,Tablet,Electronics,1539.7,3,406.59,South
cd4fee47,2024-01-09,82c13c,Treadmill,Sports & Fitness,1813.08,1,397.27,West
4fb6e489,2023-11-19,7f6b1e,Smartphone,Electronics,3604.1,8,773.91,West
54747f7f,2023-07-20,c95215,Air Conditioner,Home Appliances,2189.29,7,203.54,East
686d7cbb,2024-10-06,f86d27,Washing Machine,Home Appliances,2631.42,9,504.93,South
88ecbbc9,2023-12-17,0e6933,Bicycle,Sports & Fitness,940.51,2,219.17,North
1b7b52f5,2023-03-31,56caa3,Perfume,Beauty & Health,3800.47,9,551.98,West
bfbba7fa,2024-10-09,35f98b,Dining Table,Furniture,3089.4,9,813.84,Central
ac768f45,2024-12-21,2a4a89,Treadmill,Sports & Fitness,1341.97,8,89.81,Central
8945a5c5,2024-01-26,293bdb,Sofa,Furniture,670.37,1,195.39,Central
7adf0996,2024-07-18,35a7ba,Sofa,Furniture,4046.35,5,891.07,Central
50ea0a76,2024-05-09,7bc79d,Dining Table,Furniture,262.44,3,62.15,South
c39136fc,2023-02-24,efc016,Skincare Kit,Beauty & Health,3645.28,2,490.27,South
9d1388cf,2024-01-04,bcd883,Sofa,Furniture,3278.45,7,349.25,East
233ed60a,2024-10-06,752e8c,Yoga Mat,Sports & Fitness,3703.59,7,975.13,West
fcee013f,2023-08-11,60e6a7,Washing Machine,Home Appliances,3335.07,4,571.93,Central
b37756a1,2024-09-09,07e6bd,Microwave,Home Appliances,1937.41,3,103.77,North
3b0cec37,2023-03-04,56cff4,Washing Machine,Home Appliances,50.15,3,11.75,South
705840c5,2025-01-08,248d4e,Office Chair,Furniture,3583.63,8,394.22,East
4d531041,2024-03-02,3ffb36,Vacuum Cleaner,Home Appliances,4810.91,4,1326.24,South
32fa87c7,2023-10-12,378623,Bicycle,Sports & Fitness,3640.07,8,326.24,South
4551307d,2023-09-13,388970,Smartphone,Electronics,4136.9,6,636.78,South
b7479dc8,2024-12-03,1378ec,Electric Toothbrush,Beauty & Health,4740.39,3,1028.43,East
2665f0be,2023-03-01,d341ce,Laptop,Electronics,2986.43,9,437.14,East
91375e6c,2024-09-13,c90caf,Skincare Kit,Beauty & Health,3303.44,6,956.33,West
99d03ff7,2024-01-20,ca8580,Tablet,Electronics,4977.31,2,1104.15,North
3abc37c7,2024-01-24,d8db27,Headphones,Electronics,1047.28,5,292.21,East
882a6eba,2024-10-08,2f6f9d,Washing Machine,Home Appliances,1368.26,6,216.9,South
314b431f,2023-03-10,a40969,Bookshelf,Furniture,1065.14,5,79.64,East
b9556783,2024-11-23,ed76db,Washing Machine,Home Appliances,3792.57,7,508.71,North
c3a10fed,2023-10-17,c42c78,Massage Gun,Beauty & Health,1619.78,2,333.33,Central
b4284e8c,2024-12-14,40a9dd,Headphones,Electronics,1860.9,3,450.6,East
743731e0,2024-01-11,247de6,Skincare Kit,Beauty & Health,385.92,1,86.93,South
0001dbe4,2025-01-17,b5cdea,Headphones,Electronics,683.09,5,172.74,North
a7e944a1,2024-01-14,0a20c2,Dining Table,Furniture,4279.53,8,1190.43,Central
d4a2f061,2023-08-20,050df8,Smartphone,Electronics,2463.54,4,247.9,North
96886e0f,2025-01-06,595ec5,Microwave,Home Appliances,986.13,2,295.33,East
0d693155,2023-05-22,2cbb4c,Bed,Furniture,3836.13,7,251.54,East
35677311,2023-07-19,ee4c43,Vacuum Cleaner,Home Appliances,1927.58,1,209.24,East
9a5c1a4b,2024-08-12,747f3f,Smartwatch,Electronics,3835.17,6,398.71,Central
f24a3962,2024-06-20,e811c9,Smartwatch,Electronics,1546.83,2,260.49,West
7b41cb88,2024-11-14,be191e,Office Chair,Furniture,104.16,4,30.62,North
517a17e1,2023-03-23,1eb150,Air Conditioner,Home Appliances,1317.6,1,206.46,East
1987aa39,2024-12-24,9a737d,Laptop,Electronics,3878.72,1,636.46,Central
753e135f,2023-09-01,67079b,Tablet,Electronics,2178.82,4,262.89,West
3cf3528f,2023-02-25,0e04d3,Fitness Tracker,Sports & Fitness,2971.25,8,732.57,East
d4f7afc1,2023-12-30,f7fb6b,Vacuum Cleaner,Home Appliances,3795.28,4,961.16,Central
575462c7,2025-01-10,287fba,Bookshelf,Furniture,2954.13,6,441.45,South
02c0f822,2023-06-14,b2fd56,Bicycle,Sports & Fitness,3234.21,9,875.3,Central
8ab4e959,2024-12-31,3eb341,Air Conditioner,Home Appliances,1662.72,8,319.32,Central
89576570,2023-09-08,877291,Bookshelf,Furniture,2088.14,3,590.74,East
5ae4bfbe,2025-01-05,a9d532,Treadmill,Sports & Fitness,3409.87,7,750.9,North
53eea0ca,2024-09-24,0803d9,Tablet,Electronics,2843.18,5,846.54,West
26a4d6f7,2024-09-14,1c25d8,Smartwatch,Electronics,2300.26,3,205.78,East
f75ada92,2023-10-14,365af8,Washing Machine,Home Appliances,3685.47,9,1029.71,South
e0624b23,2024-08-11,5cc530,Tablet,Electronics,1026.31,7,186.52,North
58b3168a,2024-12-18,8c7370,Headphones,Electronics,4977.88,3,473.81,South
9310096d,2024-07-04,6b6a7c,Microwave,Home Appliances,160.38,3,41.56,Central
655244c3,2024-05-24,3ba23f,Electric Toothbrush,Beauty & Health,503.68,9,35.45,South
762c66ce,2023-12-15,955573,Office Chair,Furniture,1291.52,9,336.3,South
c8c7754c,2024-11-29,d06597,Treadmill,Sports & Fitness,2868.02,2,386.55,Central
477c38f3,2024-03-16,72935c,Microwave,Home Appliances,2173.43,2,270.65,South
d464611e,2024-04-10,f45e96,Dumbbells,Sports & Fitness,786.32,2,224.58,West
6099f3b2,2024-07-12,ffbc9b,Yoga Mat,Sports & Fitness,852.79,2,60.78,South
e7132885,2023-10-19,c0f355,Office Chair,Furniture,4519.1,3,1317.65,South
0ce62298,2024-08-22,8d7152,Electric Toothbrush,Beauty & Health,2870.03,4,249.05,West
4e30bcf3,2025-02-12,a2f344,Bicycle,Sports & Fitness,351.08,1,20.77,North
1bfb65d3,2024-08-06,03e2b3,Refrigerator,Home Appliances,4483.88,1,708.86,Central
f04c13f4,2023-04-20,7dbfed,Treadmill,Sports & Fitness,1383.36,5,338.05,East
83466136,2023-12-25,16be92,Dining Table,Furniture,1709.23,6,152.24,North
38f3f5f7,2023-09-17,f2de0b,Air Conditioner,Home Appliances,2413.63,9,541.69,West
538b06b4,2025-01-06,2dbe70,Hair Dryer,Beauty & Health,2454.16,5,302.58,Central
a4dc7ee0,2023-05-17,e65d60,Laptop,Electronics,553.76,8,124.9,West
7a2efe4c,2023-06-19,759320,Hair Dryer,Beauty & Health,970.65,7,223.48,West
cd204633,2023-06-25,8c2126,Office Chair,Furniture,4633.27,4,1299.88,South
275739d6,2025-01-18,cd89f3,Electric Toothbrush,Beauty & Health,3819.94,8,570.93,South
e229a05d,2024-08-17,051293,Smartphone,Electronics,1690.24,1,218.06,North
616f03bc,2023-12-31,52d243,Fitness Tracker,Sports & Fitness,1312.23,9,240.23,East
f9a0324c,2025-01-08,7b3361,Smartphone,Electronics,912.62,2,116.94,East
ba617e1b,2023-08-08,f0c0c1,Dumbbells,Sports & Fitness,4459.52,6,663.97,West
1c4821eb,2023-07-25,6463fa,Office Chair,Furniture,2107.61,6,537.81,East
e681f905,2024-11-10,0b6105,Vacuum Cleaner,Home Appliances,1085.59,4,195.59,West
c5fd4679,2023-12-05,c9f118,Bookshelf,Furniture,4596.45,3,974.86,South
b42b013f,2023-06-05,6cf13e,Smartwatch,Electronics,1914.78,4,329.83,Central
36d16911,2024-09-21,f14f1c,Treadmill,Sports & Fitness,2974.98,2,715.94,Central
